id,Moneda,Precio,Dormitorios,Banos,Superficie_m2,Direccion,Comuna
1573,UF,4390,5,2,110.0,Centro Histórico De Santiago,Santiago
1574,UF,1990,2,1,44.0,Centro Histórico De Santiago,Santiago
1575,$,80750000,2,2,60.0,Barrio Yungay,Santiago
1576,UF,1650,1,1,29.0,Centro Histórico De Santiago,Santiago
1577,UF,1750,1,1,34.0,Centro Histórico De Santiago,Santiago
1578,UF,2690,3,2,61.0,Santa Isabel,Santiago
1579,UF,1550,1,1,36.0,Centro Histórico De Santiago,Santiago
1580,UF,1987,1,1,38.0,Bulnes,Santiago
1581,UF,1990,1,1,38.0,Bulnes,Santiago
1582,UF,1500,1,1,27.0,Barrio República,Santiago
1583,UF,2500,2,2,47.0,Parque Almagro,Santiago
1584,UF,3100,3,2,62.0,Parque Almagro,Santiago
1585,UF,2300,2,2,61.0,San Diego,Santiago
1586,UF,1850,1,1,30.0,Centro Histórico De Santiago,Santiago
1587,UF,1955,1,1,36.0,San Diego,Santiago
1588,UF,2342,3,1,60.0,Parque O'Higgins,Santiago
1589,$,130000000,3,2,70.0,Centro Histórico De Santiago,Santiago
1590,UF,3900,1,1,42.0,Santa Isabel,Santiago
1591,UF,2800,2,2,50.0,Santa Isabel,Santiago
1592,UF,1480,1,1,32.0,Bulnes,Santiago
1593,UF,3400,2,2,50.0,Barrio Diez De Julio,Santiago
1594,UF,3100,2,2,52.0,Parque Los Reyes,Santiago
1595,UF,2100,1,1,35.0,Santa Isabel,Santiago
1596,UF,2632,2,2,47.0,Parque O'Higgins,Santiago
1597,UF,2150,2,1,52.0,Bulnes,Santiago
1598,$,52000000,1,1,22.0,Barrio San Borja,Santiago
1599,UF,3100,3,2,70.0,Parque Los Reyes,Santiago
1600,$,95000000,2,2,50.0,Santa Isabel,Santiago
1601,UF,3400,2,2,55.0,Santa Isabel,Santiago
1602,$,62000000,1,1,40.0,Centro Histórico De Santiago,Santiago
1603,$,67900000,1,1,35.0,Centro Histórico De Santiago,Santiago
1604,UF,2800,2,1,50.0,Santa Isabel,Santiago
1605,UF,2000,1,1,30.0,Santa Isabel,Santiago
1606,UF,3300,2,1,49.0,Barrio Diez De Julio,Santiago
1607,UF,2174,1,2,44.0,Parque Almagro,Santiago
1608,$,115000000,2,2,65.0,Centro Histórico De Santiago,Santiago
1609,UF,3950,2,2,52.0,Ejército - Toesca,Santiago
1610,UF,2527,2,1,50.0,Bogotá - Sierra Bella,Santiago
1611,UF,2500,2,1,53.0,Parque Almagro,Santiago
1612,UF,3000,1,1,47.0,Centro Histórico De Santiago,Santiago
1613,UF,2500,1,1,35.0,Ejército - Toesca,Santiago
1614,UF,1500,1,1,35.0,Centro Histórico De Santiago,Santiago
1615,UF,3322,3,2,65.0,Barrio Brasil,Santiago
1616,$,77000000,1,1,23.0,Parque Los Reyes,Santiago
1617,UF,10000,4,3,165.0,Centro Histórico De Santiago,Santiago
1618,UF,2700,3,2,53.0,Barrio Diez De Julio,Santiago
1619,UF,2940,2,1,51.0,Barrio Brasil,Santiago
1620,UF,2058,2,1,49.0,Centro Histórico De Santiago,Santiago
1621,$,80000000,1,1,35.0,San Diego,Santiago
1622,UF,2676,3,2,56.0,Barrio Brasil,Santiago
1623,UF,1550,1,1,30.0,Santa Isabel,Santiago
1624,UF,2200,2,1,45.0,Centro Histórico De Santiago,Santiago
1625,UF,3800,2,2,49.0,Centro Histórico De Santiago,Santiago
1626,UF,2200,1,1,31.0,Santa Isabel,Santiago
1627,UF,2605,2,2,52.0,Franklin - Biobío,Santiago
1628,UF,2300,2,1,45.0,Bulnes,Santiago
1629,UF,1824,1,1,40.0,Barrio Diez De Julio,Santiago
1630,UF,3000,2,1,50.0,Santa Isabel,Santiago
1631,UF,2600,2,2,42.0,Franklin - Biobío,Santiago
1632,UF,3900,3,2,57.0,Santa Isabel,Santiago
1633,UF,23500,4,3,325.0,Barrio Lastarria,Santiago
1634,$,68000000,1,1,26.0,Santa Isabel,Santiago
1635,$,125000000,3,2,67.0,Santa Isabel,Santiago
1636,UF,2345,2,1,45.0,San Diego,Santiago
1637,UF,21000,3,2,280.0,Barrio Lastarria,Santiago
1638,$,78000000,1,1,45.0,Centro Histórico De Santiago,Santiago
1639,UF,2200,1,1,36.0,Parque Los Reyes,Santiago
1640,UF,3950,2,2,67.0,Bogotá - Sierra Bella,Santiago
1641,UF,3100,2,2,60.0,Centro Histórico De Santiago,Santiago
1642,$,188000000,1,2,169.0,Centro Histórico De Santiago,Santiago
1643,UF,3600,2,2,60.0,Centro Histórico De Santiago,Santiago
1644,UF,3050,2,2,58.0,Santa Isabel,Santiago
1645,$,125000000,2,1,54.0,Ejército - Toesca,Santiago
1646,UF,2500,1,1,33.0,Centro Histórico De Santiago,Santiago
1647,UF,2715,2,2,58.0,Barrio Yungay,Santiago
1648,UF,4900,2,2,74.0,Centro Histórico De Santiago,Santiago
1649,$,62990000,1,1,34.0,Barrio Diez De Julio,Santiago
1650,UF,1832,1,1,25.0,San Diego,Santiago
1651,$,89500000,3,2,60.0,Parque Los Reyes,Santiago
1652,$,85000000,2,2,54.0,San Diego,Santiago
1653,$,62000000,1,1,32.0,Barrio Brasil,Santiago
1654,UF,3500,3,2,70.0,Centro Histórico De Santiago,Santiago
1655,UF,2800,2,2,49.0,Santa Isabel,Santiago
1656,UF,3700,3,2,55.0,Parque Los Reyes,Santiago
1657,UF,1800,1,1,33.0,Ejército - Toesca,Santiago
1658,UF,2990,2,1,6.446,Barrio República,Santiago
1659,UF,2000,1,1,35.0,Santa Isabel,Santiago
1660,$,90000000,3,2,74.0,Barrio Yungay,Santiago
1661,UF,2008,1,1,28.0,Centro Histórico De Santiago,Santiago
1662,UF,2518,2,2,54.0,Barrio Yungay,Santiago
1663,UF,2290,2,1,42.0,Parque O'Higgins,Santiago
1664,UF,2650,2,1,45.0,San Diego,Santiago
1665,UF,2200,1,1,35.0,San Diego,Santiago
1666,UF,1730,1,1,30.0,Santa Isabel,Santiago
1667,UF,3190,2,2,51.0,Bogotá - Sierra Bella,Santiago
1668,UF,1650,2,1,41.0,Parque O'Higgins,Santiago
1669,UF,2800,2,2,58.0,Bulnes,Santiago
1670,$,68000000,1,1,37.0,Centro Histórico De Santiago,Santiago
1671,UF,1850,3,1,43.0,Parque O'Higgins,Santiago
1672,UF,2100,1,1,33.0,Centro Histórico De Santiago,Santiago
1673,UF,2900,2,2,45.0,Bulnes,Santiago
1674,$,70000000,1,1,27.0,Santa Isabel,Santiago
1675,UF,1700,1,1,36.0,Barrio República,Santiago
1676,UF,3200,2,1,45.0,Barrio Diez De Julio,Santiago
1677,UF,2180,3,2,51.0,Parque Los Reyes,Santiago
1678,$,109000000,4,2,80.0,Barrio Brasil,Santiago
1679,$,78000000,2,2,40.0,Bogotá - Sierra Bella,Santiago
1680,$,140000000,4,4,150.0,Centro Histórico De Santiago,Santiago
1681,$,80000000,1,1,25.0,Centro Histórico De Santiago,Santiago
1682,UF,1780,1,1,24.0,San Diego,Santiago
1683,UF,1700,1,1,30.0,San Diego,Santiago
1684,UF,2800,2,1,47.0,Parque Los Reyes,Santiago
1685,UF,2600,2,1,85.0,Centro Histórico De Santiago,Santiago
1686,UF,3150,2,2,56.0,Parque Almagro,Santiago
1687,UF,3000,2,1,42.0,Ejército - Toesca,Santiago
1688,UF,2490,1,1,34.0,Santa Isabel,Santiago
1689,UF,2699,2,2,50.0,Centro Histórico De Santiago,Santiago
1690,UF,1700,2,1,37.0,Barrio Yungay,Santiago
1691,UF,2350,2,1,50.0,Departamento en venta | Departamento En Venta De 2 Dorm. En Santiago | Por One Propiedades | UF | 2.350 | 2 dormitorios | 1 baño | 50 m² útiles | Los Héroes | Depto En Venta | 2D 1B | Santiago | One Propiedades,Santiago
1692,$,98000000,3,1,46.0,Santa Isabel,Santiago
1693,$,98000000,3,1,46.0,Santa Isabel,Santiago
1694,UF,3126,2,2,51.0,Centro Histórico De Santiago,Santiago
1695,UF,3300,2,2,58.0,Bogotá - Sierra Bella,Santiago
1696,UF,3069,2,1,64.0,Barrio San Borja,Santiago
1697,UF,2175,1,1,32.0,Bulnes,Santiago
1698,UF,1970,1,1,31.0,Bogotá - Sierra Bella,Santiago
1699,UF,2362,2,1,42.0,San Diego,Santiago
1700,UF,2400,2,2,62.0,San Diego,Santiago
1701,UF,1790,1,1,40.0,Centro Histórico De Santiago,Santiago
1702,$,64000000,1,1,38.0,Centro Histórico De Santiago,Santiago
1703,UF,2495,2,2,42.0,Bulnes,Santiago
1704,UF,2200,2,1,46.0,Parque Almagro,Santiago
1705,UF,4455,2,2,45.0,San Diego,Santiago
1706,UF,1500,1,1,30.0,Barrio Yungay,Santiago
1707,UF,2000,1,1,35.0,Parque Almagro,Santiago
1708,UF,1490,1,1,30.0,Santa Isabel,Santiago
1709,UF,1974,3,1,46.0,Parque Almagro,Santiago
1710,$,165000000,2,2,55.0,Santa Isabel,Santiago
1711,$,80000000,2,1,50.0,Bogotá - Sierra Bella,Santiago
1712,UF,2300,1,1,35.0,Santa Isabel,Santiago
1713,UF,2500,1,1,45.0,Centro Histórico De Santiago,Santiago
1714,UF,3399,2,2,59.0,Bulnes,Santiago
1715,UF,3500,1,1,28.0,Ejército - Toesca,Santiago
1716,UF,5800,3,2,130.0,Barrio Lastarria,Santiago
1717,UF,1700,1,1,30.0,Santa Isabel,Santiago
1718,UF,2600,2,1,48.0,Centro Histórico De Santiago,Santiago
1719,UF,2280,1,1,35.0,Centro Histórico De Santiago,Santiago
1720,UF,2000,1,1,32.0,Centro Histórico De Santiago,Santiago
1721,$,60000000,1,1,40.0,Barrio Diez De Julio,Santiago
1722,UF,1800,1,1,23.0,Centro Histórico De Santiago,Santiago
1723,UF,1600,1,1,40.0,Club Hípico,Santiago
1724,UF,2200,1,1,28.0,Centro Histórico De Santiago,Santiago
1725,UF,3130,2,2,52.0,Bogotá - Sierra Bella,Santiago
1726,UF,2100,2,1,36.0,Barrio Diez De Julio,Santiago
1727,UF,1979,1,1,39.0,Barrio Yungay,Santiago
1728,UF,2250,2,1,40.0,Bogotá - Sierra Bella,Santiago
1729,$,105000000,2,1,46.0,Ejército - Toesca,Santiago
1730,UF,2390,1,1,34.0,Departamento en venta | Venta Dp. Arrendado Inversion 1d1b Eyzaguirre 771 | UF | 2.390 | 1 dormitorio | 1 baño | 34 m² útiles | San Diego,Santiago
1731,UF,3200,2,2,53.0,Santa Isabel,Santiago
1732,UF,1700,1,1,31.0,Bulnes,Santiago
1733,UF,2980,2,2,56.0,Santa Isabel,Santiago
1734,UF,2670,2,2,48.0,Santa Isabel,Santiago
1735,UF,1800,1,1,31.0,Parque Almagro,Santiago
1736,UF,2750,2,1,72.0,Centro Histórico De Santiago,Santiago
1737,UF,2000,2,1,45.0,Departamento en venta | Venta Depto. Metro Matta 2 D 1 B Más Bodega | UF | 2.000 | 2 dormitorios | 1 baño | 45 m² totales | Parque O'Higgins,Santiago
1738,$,79000000,2,1,45.0,Parque Almagro,Santiago
1739,$,73500000,1,1,34.0,Santa Isabel,Santiago
1740,UF,3800,2,2,42.0,Departamento en venta | Se Vende Hermoso Dpto Santiago Centro - 2d/2b/1e | UF | 3.800 | 2 dormitorios | 2 baños | 42 m² útiles | Barrio Diez De Julio,Santiago
1741,UF,3200,2,2,55.0,Santa Isabel,Santiago
1742,UF,2110,2,2,45.0,Centro Histórico De Santiago,Santiago
1743,UF,2755,2,2,47.0,Santa Isabel,Santiago
1744,UF,2800,2,2,44.0,Departamento en venta | Venta Departamento 2d2b - Lira Cerca Uc | UF | 2.800 | 2 dormitorios | 2 baños | 44 m² útiles | Santa Isabel,Santiago
1745,UF,2550,2,1,45.0,Departamento en venta | Venta Lindo Dpto. 2d 1b E Santiago | UF | 2.550 | 2 dormitorios | 1 baño | 45 m² útiles | Parque O'Higgins,Santiago
1746,UF,2590,2,1,48.0,Departamento en venta | Depto 2d1b En San Isidro A Minutos Del Metro Sta Lucía | Por Coldwell Banker | UF | 2.590 | 2 dormitorios | 1 baño | 48 m² útiles | Santa Isabel,Santiago
1747,$,104990000,1,1,35.0,Departamento en venta | Se Vende Hermoso Dpto Stgo Centro - San Francisco | $ | 104.990.000 | 1 dormitorio | 1 baño | 35 m² útiles | San Diego,Santiago
1748,UF,2200,2,1,47.0,Departamento en venta | Venta Departamento Santiago Centro Barrio Universitario | Por Coldwell Banker | UF | 2.200 | Publicado hoy | 2 dormitorios | 1 baño | 47 m² útiles | Barrio Brasil,Santiago
1749,UF,2080,3,2,49.0,Departamento en venta | Rebajado Depto. 3d 2b. Est. Bod Metro Franklin | UF | 2.080 | 3 dormitorios | 2 baños | 49 m² útiles | Franklin - Biobío,Santiago
1750,$,115900000,2,1,44.0,Departamento en venta | Se Vende Dpto Santiago Centro - Lord Cochrane 298 | $ | 115.900.000 | 2 dormitorios | 1 baño | 44 m² útiles | Bulnes,Santiago
1751,UF,1845,1,1,29.0,Centro Histórico De Santiago,Santiago
1752,UF,1600,1,1,26.0,Departamento en venta | Oportunidad Venta Depto. 1d 1b San Diego | UF | 1.600 | 1 dormitorio | 1 baño | 26 m² útiles | Bulnes,Santiago
1753,UF,2930,3,1,97.0,Barrio Yungay,Santiago
1754,UF,1450,1,1,29.0,Centro Histórico De Santiago,Santiago
1755,UF,1656,1,1,32.0,Barrio Yungay,Santiago
1756,UF,4350,3,2,120.0,Departamento en venta | Departamento Versátil En Ubicación Estratégica Santiago | Por Coldwell Banker | UF | 4.350 | Publicado esta semana | 3 dormitorios | 2 baños | 120 m² útiles | Centro Histórico De Santiago,Santiago
1757,UF,1619,1,1,34.0,Bulnes,Santiago
1758,UF,1840,2,1,38.0,Bogotá - Sierra Bella,Santiago
1759,UF,1350,1,1,18.0,Santa Isabel,Santiago
1760,$,70000000,1,1,40.0,Departamento en venta | Hermoso Departamento Para Inversion | Por Coldwell Banker | $ | 70.000.000 | 1 dormitorio | 1 baño | 40 m² útiles | Santa Isabel,Santiago
1761,UF,1800,1,1,28.0,Departamento en venta | Venta Dpto. 1 Dor + 1baño Metro Matta Santiago | UF | 1.800 | 1 dormitorio | 1 baño | 28 m² útiles | Parque O'Higgins,Santiago
1762,UF,1550,1,1,27.0,Centro Histórico De Santiago,Santiago
1763,UF,6490,4,2,118.0,Departamento en venta | Departamento En Clásico  Barrio Lastarria | Por Coldwell Banker | UF | 6.490 | 4 dormitorios | 2 baños | 118 m² útiles | Barrio Lastarria,Santiago
1764,UF,3830,2,2,65.0,Parque Los Reyes,Santiago
1765,UF,1717,1,1,38.0,Barrio Yungay,Santiago
1766,UF,2100,2,2,43.0,Departamento en venta | Venta Depto. En Santiago Bajó De Precio | UF | 2.100 | 2 dormitorios | 2 baños | 43 m² útiles | Franklin - Biobío,Santiago
1767,UF,23000,3,4,300.0,Centro Histórico De Santiago,Santiago
1768,UF,3300,2,2,54.0,Centro Histórico De Santiago,Santiago
1769,UF,11900,4,3,223.0,Centro Histórico De Santiago,Santiago
1770,$,125000000,2,1,39.0,Estacionmto | $ | 125.000.000 | 2 dormitorios | 1 baño | 39 m² útiles | Santiago,Santa Isabel
1771,UF,2400,1,1,42.0,Centro Histórico De Santiago,Santiago
1772,UF,1990,1,1,45.0,Barrio Yungay,Santiago
1773,UF,3500,3,2,72.0,Parque Los Reyes,Santiago
1774,$,88000000,1,1,42.0,Parque Almagro,Santiago
1775,$,74500000,2,1,56.0,Parque Los Reyes,Santiago
1776,$,121000000,3,2,53.0,Barrio Diez De Julio,Santiago
1777,$,99000000,2,1,53.0,Bogotá - Sierra Bella,Santiago
1778,UF,3300,1,1,40.0,Barrio Yungay,Santiago
1779,UF,3600,2,2,52.0,Centro Histórico De Santiago,Santiago
1780,UF,1750,1,1,37.0,Parque O'Higgins,Santiago
1781,UF,1700,1,1,28.0,Parque O'Higgins,Santiago
1782,UF,1500,1,1,23.0,Parque O'Higgins,Santiago
1783,UF,1670,1,1,39.0,Entre Matta Y Victoria 1d+1b | Por Coldwell Banker | UF | 1.670 | 1 dormitorio | 1 baño | 39 m² útiles | Barrio República,Santiago
1784,UF,2700,1,1,32.0,Bogotá - Sierra Bella,Santiago
1785,UF,1850,1,1,33.0,Departamento en venta | Departamento Seminuevo En  Calle San Martin | Por Coldwell Banker | UF | 1.850 | 1 dormitorio | 1 baño | 33 m² útiles | Centro Histórico De Santiago,Santiago
1786,UF,1912,1,1,26.0,Centro Histórico De Santiago,Santiago
1787,UF,1750,2,1,36.0,Parque Almagro,Santiago
1788,UF,1250,1,1,28.0,Centro Histórico De Santiago,Santiago
1789,UF,3243,1,1,35.0,Departamento en venta | Invierte Sin Pie!! Entrega Inmediata 1 Dormitorio | Por Coldwell Banker | UF | 3.243 | 1 dormitorio | 1 baño | 35 m² útiles | Parque Los Reyes,Santiago
1790,UF,2300,2,1,42.0,Departamento en venta | Departamento En Venta  Santiago Centro | Por Coldwell Banker | UF | 2.300 | 2 dormitorios | 1 baño | 42 m² útiles | Parque O'Higgins,Santiago
1791,$,108000000,2,2,54.0,Centro Histórico De Santiago,Santiago
1792,UF,3750,2,2,68.0,Departamento en venta | Vive En El Corazón De Santiago: Terraza Y Comodidad | Por Coldwell Banker | UF | 3.750 | 2 dormitorios | 2 baños | 68 m² útiles | Santa Isabel,Santiago
1793,UF,2900,1,1,40.0,San Diego,Santiago
1794,UF,5990,3,2,79.0,Centro Histórico De Santiago,Santiago
1795,UF,1399,1,1,32.0,Centro Histórico De Santiago,Santiago
1796,UF,1990,2,1,40.0,Parque O'Higgins,Santiago
1797,UF,1820,1,1,35.0,Bulnes,Santiago
1798,UF,2400,2,1,47.0,Santa Isabel,Santiago
1799,UF,2590,1,1,36.0,Barrio Diez De Julio,Santiago
1800,UF,3690,2,2,61.0,San Diego,Santiago
1801,UF,4350,3,2,78.0,Centro Histórico De Santiago,Santiago
1802,UF,1583,1,1,26.0,Centro Histórico De Santiago,Santiago
1803,UF,4290,2,2,52.0,Santa Isabel,Santiago
1804,UF,2650,1,1,33.0,Barrio Brasil,Santiago
1805,UF,2650,1,1,41.0,Bulnes,Santiago
1806,UF,2319,3,2,64.0,Parque Los Reyes,Santiago
1807,UF,3850,3,2,74.0,Centro Histórico De Santiago,Santiago
1808,UF,3700,3,2,52.0,Parque O'Higgins,Santiago
1809,UF,1860,1,1,33.0,Centro Histórico De Santiago,Santiago
1810,UF,2400,1,1,36.0,Barrio Yungay,Santiago
1811,UF,3195,1,1,31.0,Parque O'Higgins,Santiago
1812,UF,3500,2,2,60.0,Bulnes,Santiago
1813,$,60000000,1,1,30.0,Bulnes,Santiago
1814,UF,3109,1,1,30.0,Santa Isabel,Santiago
1815,UF,4208,2,2,40.0,Santa Isabel,Santiago
1816,$,62000000,1,1,38.0,Centro Histórico De Santiago,Santiago
1817,$,75000000,1,1,33.0,Parque Almagro,Santiago
1818,UF,1390,2,1,33.0,Barrio Brasil,Santiago
1819,UF,2550,3,2,66.0,Barrio Brasil,Santiago
1820,UF,2400,1,1,35.0,Centro Histórico De Santiago,Santiago
1821,UF,2300,1,1,35.0,Centro Histórico De Santiago,Santiago
1822,UF,2900,1,1,29.0,San Diego,Santiago
1823,UF,1990,1,1,32.0,Barrio Yungay,Santiago
1824,UF,2950,2,2,50.0,Centro Histórico De Santiago,Santiago
1825,UF,3990,2,2,60.0,Ejército - Toesca,Santiago
1826,UF,2989,2,1,60.0,Bulnes,Santiago
1827,UF,2400,2,1,46.0,Barrio Diez De Julio,Santiago
1828,$,130000000,2,2,52.0,Santa Isabel,Santiago
1829,UF,2900,2,2,57.0,Centro Histórico De Santiago,Santiago
1830,UF,2116,1,1,30.0,Barrio República,Santiago
1831,UF,2850,2,2,50.0,Bulnes,Santiago
1832,UF,1550,1,1,30.0,Bogotá - Sierra Bella,Santiago
1833,UF,3055,1,1,40.0,Parque O'Higgins,Santiago
1834,UF,2908,2,2,41.0,San Diego,Santiago
1835,UF,3800,2,2,61.0,Departamento en venta | ¡impecable! Depto. Con 2 Terrazas En Metro Toesca | Por Coldwell Banker | UF | 3.800 | Publicado esta semana | 2 dormitorios | 2 baños | 61 m² útiles | Ejército - Toesca,Santiago
1836,UF,2990,2,2,61.0,San Diego,Santiago
1837,$,48000000,1,1,31.0,Centro Histórico De Santiago,Santiago
1838,UF,3980,2,1,58.0,Barrio Diez De Julio,Santiago
1839,UF,2531,1,1,21.0,San Diego,Santiago
1840,UF,3699,2,2,64.0,Centro Histórico De Santiago,Santiago
1841,UF,2490,2,2,48.0,Bulnes,Santiago
1842,UF,2300,1,1,33.0,Parque Almagro,Santiago
1843,UF,2800,1,1,32.0,Barrio Brasil,Santiago
1844,UF,1600,1,1,27.0,San Diego,Santiago
1845,UF,1650,1,1,28.0,Departamento en venta | Oportunidad A Pasos Del Metro Santa Ana | Por Coldwell Banker | UF | 1.650 | Publicado esta semana | 1 dormitorio | 1 baño | 28 m² útiles | Centro Histórico De Santiago,Santiago
1846,UF,1650,1,1,28.0,Bulnes,Santiago
1847,$,78000000,2,1,40.0,Bogotá - Sierra Bella,Santiago
1848,UF,2530,2,2,41.0,Santa Isabel,Santiago
1849,$,70601000,1,1,32.0,Centro Histórico De Santiago,Santiago
1850,UF,2235,1,1,18.0,Ejército - Toesca,Santiago
1851,UF,2160,1,1,21.0,Parque O'Higgins,Santiago
1852,UF,1680,1,1,24.0,Parque Almagro,Santiago
1853,UF,2500,1,1,35.0,Barrio Diez De Julio,Santiago
1854,UF,1750,1,1,32.0,Santa Isabel,Santiago
1855,UF,1450,1,1,35.0,Centro Histórico De Santiago,Santiago
1856,UF,2500,2,2,55.0,Barrio Diez De Julio,Santiago
1857,UF,1750,1,1,32.0,Santa Isabel,Santiago
1858,$,120000000,1,1,68.0,Departamento en venta | Amplia Terraza Y Estacionamiento| Parque De Los Reyes | Por Coldwell Banker | $ | 120.000.000 | Publicado esta semana | 1 dormitorio | 1 baño | 68 m² útiles | Parque Los Reyes,Santiago
1859,UF,1700,1,1,40.0,Departamento en venta | Oportunidad Aire Acondicionado Y Amoblado | Por Coldwell Banker | UF | 1.700 | 1 dormitorio | 1 baño | 40 m² útiles | Parque Almagro,Santiago
1860,$,65000000,1,1,26.0,Centro Histórico De Santiago,Santiago
1861,UF,1700,1,1,27.0,Bogotá - Sierra Bella,Santiago
1862,$,89990990,2,1,50.0,Parque O'Higgins,Santiago
1863,$,140000000,1,2,70.0,Centro Histórico De Santiago,Santiago
1864,$,73490000,1,1,36.0,San Diego,Santiago
1865,UF,2870,1,1,35.0,Parque Almagro,Santiago
1866,UF,3078,1,1,32.0,Parque O'Higgins,Santiago
1867,UF,2151,1,1,38.0,Bogotá - Sierra Bella,Santiago
1868,UF,1200,2,1,41.0,Parque O'Higgins,Santiago
1869,$,109990990,2,2,50.0,Centro Histórico De Santiago,Santiago
1870,UF,2550,2,1,45.0,Centro Histórico De Santiago,Santiago
1871,$,61000000,1,1,28.0,Parque O'Higgins,Santiago
1872,UF,2700,1,1,25.0,San Diego,Santiago
1873,UF,2900,2,2,46.0,Franklin - Biobío,Santiago
1874,UF,2000,1,1,30.0,Santa Isabel,Santiago
1875,UF,2300,1,1,36.0,Centro Histórico De Santiago,Santiago
1876,$,99990900,2,1,45.0,Centro Histórico De Santiago,Santiago
1877,UF,2100,1,1,30.0,Santa Isabel,Santiago
1878,UF,3099,2,1,45.0,San Diego,Santiago
1879,UF,1850,1,1,30.0,Parque Almagro,Santiago
1880,UF,1991,1,1,34.0,Centro Histórico De Santiago,Santiago
1881,UF,2990,2,2,59.0,Parque Almagro,Santiago
1882,UF,1635,1,1,37.0,Barrio Yungay,Santiago
1883,UF,3185,2,1,53.0,Bulnes,Santiago
1884,UF,4434,4,2,106.0,Franklin - Biobío,Santiago
1885,UF,3000,2,2,60.0,Barrio República,Santiago
1886,UF,4300,2,2,83.0,Centro Histórico De Santiago,Santiago
1887,UF,1895,2,1,47.0,Santa Isabel,Santiago
1888,UF,4211,4,2,103.0,Franklin - Biobío,Santiago
1889,UF,2170,2,2,57.0,Parque Los Reyes,Santiago
1890,$,92000000,2,1,47.0,Santa Isabel,Santiago
1891,UF,2800,2,2,58.0,San Diego,Santiago
1892,UF,1860,1,1,33.0,San Diego,Santiago
1893,UF,2700,1,1,44.0,Centro Histórico De Santiago,Santiago
1894,UF,2100,1,1,30.0,Santa Isabel,Santiago
1895,UF,3900,3,2,65.0,Santa Isabel,Santiago
1896,UF,1850,1,1,39.0,Barrio Brasil,Santiago
1897,UF,2050,1,1,35.0,Centro Histórico De Santiago,Santiago
1898,UF,3100,2,2,40.0,Centro Histórico De Santiago,Santiago
1899,UF,1750,2,1,39.0,Centro Histórico De Santiago,Santiago
1900,UF,3900,2,2,75.0,Barrio Brasil,Santiago
1901,UF,2990,2,2,59.0,Parque Los Reyes,Santiago
1902,$,68000000,1,1,35.0,Parque O'Higgins,Santiago
1903,UF,1400,1,1,22.0,Centro Histórico De Santiago,Santiago
1904,UF,2000,2,1,43.0,Parque O'Higgins,Santiago
1905,UF,1890,1,1,33.0,Santa Isabel,Santiago
1906,UF,2950,1,1,29.0,Parque Almagro,Santiago
1907,UF,2450,2,2,43.0,Departamento en venta | Oportunidad!!! 2d - San Francisco | Por Coldwell Banker | UF | 2.450 | 2 dormitorios | 2 baños | 43 m² útiles | Bulnes,Santiago
1908,$,60000000,1,1,30.0,Parque Almagro,Santiago
1909,UF,2430,1,1,31.0,Parque O'Higgins,Santiago
1910,UF,2195,3,1,47.0,Franklin - Biobío,Santiago
1911,UF,2900,1,1,28.0,Bogotá - Sierra Bella,Santiago
1912,UF,3131,1,1,28.0,Bogotá - Sierra Bella,Santiago
1913,$,115000000,2,2,66.0,Santa Isabel,Santiago
1914,UF,2970,2,1,46.0,Parque O'Higgins,Santiago
1915,UF,1980,1,1,22.0,Parque O'Higgins,Santiago
1916,UF,2550,1,1,29.0,San Diego,Santiago
1917,$,155000000,3,2,96.0,Santa Isabel,Santiago
1918,$,123000000,2,2,60.0,Bogotá - Sierra Bella,Santiago
1919,UF,3890,1,3,102.0,Santa Isabel,Santiago
1920,UF,2500,3,2,58.0,Parque O'Higgins,Santiago
1921,UF,2690,1,1,35.0,Barrio Diez De Julio,Santiago
1922,$,65000000,1,1,31.0,Barrio Brasil,Santiago
1923,UF,2500,1,,42.0,Ejército - Toesca,Santiago
1924,UF,2522,2,2,50.0,Bogotá - Sierra Bella,Santiago
1925,UF,1850,1,1,20.0,Parque O'Higgins,Santiago
1926,UF,1890,2,1,40.0,Santa Isabel,Santiago
1927,UF,2990,3,2,50.0,San Diego,Santiago
1928,$,82000000,3,1,56.0,Club Hípico,Santiago
1929,UF,3200,1,1,28.0,Bogotá - Sierra Bella,Santiago
1930,UF,2700,1,1,33.0,Santa Isabel,Santiago
1931,UF,2590,1,1,35.0,Santa Isabel,Santiago
1932,UF,4330,3,2,56.0,Chile,Santiago
1933,UF,1200,1,1,16.0,Parque Almagro,Santiago
1934,UF,1834,1,1,35.0,Centro Histórico De Santiago,Santiago
1935,UF,2280,1,1,38.0,Parque Almagro,Santiago
1936,UF,2750,1,1,31.0,Parque O'Higgins,Santiago
1937,$,75000000,2,1,44.0,Barrio Yungay,Santiago
1938,$,65000000,1,1,23.0,Parque Almagro,Santiago
1939,$,144000000,2,2,62.0,Santa Isabel,Santiago
1940,UF,3460,2,2,48.0,Bulnes,Santiago
1941,UF,3050,1,1,26.0,Barrio Diez De Julio,Santiago
1942,UF,1277,1,1,30.0,Parque Los Reyes,Santiago
1943,UF,11500,5,8,361.0,Centro Histórico De Santiago,Santiago
1944,UF,2665,2,2,48.0,Santa Isabel,Santiago
1945,UF,2850,1,1,29.0,San Diego,Santiago
1946,UF,2100,2,1,38.0,Bogotá - Sierra Bella,Santiago
